,x,y
47832,0.35557191,1
47833,0.375172279,1
47834,1.298209755,1
47835,0.54135398,1
47836,0.088755456,0
47837,0.137393353,0
47838,0.003790527,0
47839,0.293712602,0
47840,0.616891713,1
47841,1.06344075,1
47842,0.239927264,0
47843,1.254733169,1
47844,0.140526944,0
47845,0.027586322,0
47846,0.363457543,1
47847,1.524863193,1
47848,2.262697432,1
47849,0.240522199,1
47850,0.16378969,0
47851,0.218971882,0
47852,2.499583884,1
47853,0.735966955,1
47854,0.094983248,0
47855,0.036795753,0
47856,1.864469115,1
47857,0.07733881,0
47858,0.361285246,1
47859,0.819813637,1
47860,0.901391498,1
47861,0.061516131,1
47862,0.052582859,1
47863,0.127392905,0
47864,0.044166653,0
47865,4.734743095,1
47866,0.262743162,0
47867,1.431412334,1
47868,0.62298288,0
47869,0.232884069,0
47870,0.168750868,0
47871,1.059215777,1
47872,0.622202996,1
47873,0.778811151,1
47874,0.360256515,1
47875,1.597084754,1
47876,0.163171245,0
47877,1.119973772,1
47878,0.076082002,0
47879,0.068659278,1
47880,1.853406542,1
47881,0.201815411,0
47882,0.350625897,1
47883,1.604313538,1
47884,0.048684096,0
47885,0.368960239,1
47886,0.468307011,1
47887,0.58696653,1
47888,0.024154451,0
47889,0.028596346,1
47890,1.036930941,1
47891,1.06377056,1
47892,0.103175664,0
47893,3.534579309,1
47894,0.103291025,0
47895,1.526094271,1
47896,0.109911251,0
47897,0.012563282,0
47898,0.580172702,1
47899,0.515713126,1
47900,0.461107838,0
47901,0.094587858,0
47902,0.658811436,1
47903,0.081180213,0
47904,0.498397089,0
47905,0.020503363,0
47906,0.059859914,1
47907,0.050225049,0
47908,0.262846587,1
47909,1.632330797,1
47910,0.244627375,0
47911,0.24915254,0
47912,1.73997406,1
47913,0.262813816,1
47914,0.727325863,1
47915,0.016639225,0
47916,0.050074693,1
47917,0.175483593,0
47918,1.848016036,1
47919,0.265402382,1
47920,0.065285675,0
47921,0.334271072,1
47922,0.039819833,0
47923,0.056651008,0
47924,0.502280978,0
47925,0.535096925,0
47926,0.341746933,1
47927,1.266707958,1
47928,1.703548032,1
47929,0.061163537,0
47930,0.489609975,0
47931,0.044120756,0
47932,0.440119445,0
47933,0.16097427,0
47934,0.031117601,0
47935,0.127779015,0
47936,0.556300394,1
47937,0.558555649,1
47938,0.083030114,0
47939,0.0020336,0
47940,0.887478215,0
47941,0.332081194,0
47942,2.020669173,1
47943,0.302534317,0
47944,0.122186131,0
47945,0.432755336,0
47946,1.345060105,1
47947,0.280332825,0
47948,0.281898241,0
47949,2.610829611,1
47950,1.96372676,1
47951,0.648015805,0
47952,0.01364792,0
47953,0.279009183,1
47954,0.438556211,0
47955,1.15287077,1
47956,3.71771385,1
47957,0.387944064,1
47958,0.410042745,0
47959,3.268504227,1
47960,0.580644027,1
47961,0.009433209,0
47962,1.189546543,1
47963,1.581376409,1
47964,0.042333435,0
47965,2.807415251,1
47966,0.08226176,1
47967,0.115338364,0
47968,0.086503101,0
47969,2.72731541,1
47970,2.390040541,1
47971,0.035574905,0
47972,1.395837874,1
47973,0.018568504,0
47974,2.74028658,1
47975,0.090156755,0
47976,0.154785691,0
47977,0.144102428,0
47978,0.095161575,0
47979,0.032913745,0
47980,0.710808411,1
47981,4.59010828,1
47982,0.476972336,1
47983,1.761758358,1
47984,0.335673841,1
47985,0.648632572,1
47986,0.303174333,0
47987,0.534360435,1
47988,0.534645922,0
47989,0.16329756,0
47990,3.090784531,1
47991,0.129358516,0
47992,0.056882436,0
47993,0.109466114,0
47994,0.131196406,0
47995,0.128637558,1
47996,0.321950505,0
47997,0.423151596,1
47998,0.032229423,0
47999,2.99901957,1
48000,0.030199665,0
48001,0.999156294,1
48002,0.097944645,0
48003,1.726827086,1
48004,2.460374555,1
48005,0.066700599,0
48006,1.052185844,1
48007,0.206111613,0
48008,1.04389415,1
48009,0.069612142,1
48010,0.159076516,1
48011,0.046628001,0
48012,2.760233158,1
48013,0.205897291,1
48014,0.241042053,0
48015,0.81817674,1
48016,0.571402065,1
48017,0.024077235,1
48018,0.239525359,0
48019,0.115007507,1
48020,0.15562041,0
48021,2.602788967,1
48022,0.374861378,0
48023,0.268468044,1
48024,0.524463915,1
48025,0.252064983,1
48026,2.278889228,1
48027,0.166414861,0
48028,0.871644015,1
48029,0.101283711,0
48030,2.598388382,1
48031,0.716157615,0
48032,0.445322083,1
48033,0.557656142,1
48034,0.969442322,1
48035,0.927405626,1
48036,0.662661045,0
48037,0.853416811,1
48038,0.13013627,0
48039,1.114704694,1
48040,0.09163045,0
48041,0.826571395,0
48042,0.782529973,1
48043,0.049381668,0
48044,0.008517009,0
48045,0.901526469,1
48046,0.182239289,0
48047,1.389378111,1
48048,0.19109915,1
48049,0.029382868,0
48050,0.25765648,0
48051,1.694042354,1
48052,1.923360454,1
48053,0.398020995,1
48054,0.124344439,0
48055,0.113912597,0
48056,0.003770928,0
48057,0.177193365,0
48058,0.091817897,1
48059,0.176540239,0
48060,1.56909821,1
48061,0.141709628,0
48062,0.17295182,0
48063,1.423830328,1
48064,0.256891274,1
48065,0.040980254,0
48066,0.161881882,0
48067,0.508087344,1
48068,0.118651757,0
48069,0.126703772,1
48070,0.336245096,0
48071,0.356199927,0
48072,2.307680339,1
48073,1.77846621,0
48074,0.634755297,0
48075,1.138366996,1
48076,0.223160256,1
48077,0.756759501,0
48078,1.182878012,1
48079,1.030331697,1
48080,0.335519986,1
48081,0.297487518,0
48082,0.068016078,0
48083,1.765409884,1
48084,0.015328608,0
48085,0.711052,1
48086,2.31482433,1
48087,3.155856651,1
48088,0.076315135,0
48089,0.052274987,1
48090,0.215126639,0
48091,0.32198043,0
48092,0.14771296,0
48093,0.000813671,0
48094,0.052830278,0
48095,0.250527599,1
48096,0.35918694,0
48097,0.52592644,1
48098,0.645870145,1
48099,0.052889751,0
48100,0.108863043,1
48101,0.179463415,1
48102,2.421805658,1
48103,0.024784357,0
48104,1.468775416,1
48105,0.004754569,0
48106,2.888881657,1
48107,1.307030706,1
48108,2.076876067,1
48109,0.416984548,1
48110,1.062297658,1
48111,0.293981247,1
48112,0.143442749,0
48113,0.023752226,0
48114,0.154362567,0
48115,0.097900688,0
48116,0.201770689,1
48117,0.449868399,1
48118,0.034561486,1
48119,0.461618632,0
48120,0.074068626,0
48121,0.103711957,1
48122,0.096328969,0
48123,0.064384763,0
48124,0.111765269,1
48125,1.067895722,1
48126,0.239880318,0
48127,1.695089588,1
48128,1.851284899,1
48129,0.803069551,1
48130,0.056678368,0
48131,0.070255618,1
48132,0.162941058,0
48133,0.190265793,1
48134,0.121947804,0
48135,0.033960014,1
48136,1.981111097,1
48137,0.199647959,0
48138,0.233675089,0
48139,0.021322763,0
48140,0.258679856,0
48141,0.108759114,0
48142,0.07064645,1
48143,0.147633128,0
48144,0.619928276,1
48145,0.259402067,0
48146,0.641867962,1
48147,1.125971879,1
48148,0.434147902,1
48149,0.18924303,0
48150,0.230477886,0
48151,0.891186594,1
48152,0.169292189,0
48153,0.056534698,1
48154,1.820063897,1
48155,0.338491885,0
48156,0.836690661,1
48157,0.670678636,1
48158,0.461232086,0
48159,0.54742349,1
48160,0.360142643,0
48161,0.286314547,0
48162,1.906513614,1
48163,0.30108563,0
48164,1.086857948,1
48165,0.651997915,0
48166,0.57237505,1
48167,4.024470244,1
48168,0.477808252,0
48169,0.073090746,0
48170,0.004874856,0
48171,0.140432416,0
48172,1.690793047,1
48173,0.133408748,0
48174,0.268197524,1
48175,0.760037535,1
48176,0.095150544,0
48177,0.005725332,0
48178,0.042512629,0
48179,0.408214859,1
48180,1.538761779,1
48181,0.88395377,1
48182,4.020075975,1
48183,0.028557215,0
48184,0.703532343,1
48185,1.598692031,1
48186,0.933747926,1
48187,0.545176351,1
48188,0.008862827,0
48189,0.056792752,0
48190,0.283348351,0
48191,0.043831083,0
48192,0.169016225,0
48193,0.566364083,1
48194,0.230037181,0
48195,0.124776729,0
48196,0.019109805,0
48197,0.458761205,0
48198,3.031632494,1
48199,0.420903342,1
48200,0.012722924,0
48201,0.177338718,0
48202,1.416795417,1
48203,1.520795773,1
48204,0.03265856,0
48205,0.072220804,0
48206,0.854901427,1
48207,1.550281681,1
48208,0.300996505,0
48209,0.053904786,1
48210,0.327026421,1
48211,0.905187288,1
48212,0.267829618,0
48213,0.151425414,1
48214,0.169171664,0
48215,0.412995744,1
48216,2.634047483,1
48217,0.218091813,1
48218,1.107140382,1
48219,0.583456213,1
48220,0.176141968,1
48221,1.291921567,1
48222,0.284315501,1
48223,0.162565534,1
48224,0.068687385,0
48225,0.013320494,1
48226,0.079031935,0
48227,0.123996765,0
48228,0.186155698,0
48229,0.601157991,1
48230,0.273265436,0
48231,1.258636348,1
48232,0.784973901,0
48233,0.612912914,0
48234,0.088591487,1
48235,0.006274421,0
48236,0.017099404,1
48237,1.926789768,1
48238,0.155190257,0
48239,0.152494934,0
48240,0.611386969,1
48241,0.039325452,0
48242,0.047695223,1
48243,1.083010523,1
48244,0.844867861,1
48245,0.27384669,1
48246,0.072576431,0
48247,0.668692475,1
48248,1.146100061,1
48249,0.028801802,1
48250,0.178571592,1
48251,0.087198839,0
48252,0.112573959,0
48253,0.111012758,0
48254,0.326432367,0
48255,1.461349989,1
48256,0.500253862,1
48257,1.506750025,1
48258,0.046825812,1
48259,0.012386397,0
48260,0.076518258,0
48261,0.655297678,0
48262,0.432104459,0
48263,0.916817576,1
48264,0.389283031,1
48265,0.829413553,1
48266,0.25567519,0
48267,0.05246476,0
48268,0.502593824,1
48269,0.091554288,0
48270,0.27065456,0
48271,0.160914085,0
48272,0.276412408,0
48273,0.545459845,1
48274,0.156421544,0
48275,0.518436198,1
48276,0.301938777,0
48277,0.258120214,0
48278,0.743419323,1
48279,0.969474801,1
48280,0.007376256,0
48281,0.248465379,0
48282,0.095306124,0
48283,0.895981161,1
48284,0.126050536,0
48285,0.266063482,1
48286,0.723581347,1
48287,0.311773052,0
48288,0.240700362,1
48289,0.17973315,0
48290,0.143623543,0
48291,1.187792362,1
48292,1.239309866,1
48293,0.506647684,1
48294,0.061806226,0
48295,0.026009029,0
48296,0.042390881,1
48297,1.099636484,1
48298,0.089772192,1
48299,0.551571544,1
48300,1.761385009,1
48301,0.205219292,0
48302,0.041207951,0
48303,0.89363253,1
48304,1.358715805,1
48305,0.13428231,0
48306,2.846613705,1
48307,0.826039993,1
48308,0.243970102,0
48309,0.718079701,1
48310,1.760340538,1
48311,0.969510869,1
48312,0.039381674,0
48313,0.4860684,0
48314,2.5343714,1
48315,0.276616609,0
48316,1.206417257,1
48317,0.111985062,1
48318,0.019490474,0
48319,0.427911996,1
48320,0.8946375,0
48321,0.208833886,0
48322,0.121341831,1
48323,0.769186945,1
48324,0.17607831,1
48325,0.110148297,0
48326,0.124533005,0
48327,0.022124598,0
48328,1.499675541,1
48329,0.54461311,1
48330,0.168252982,1
48331,0.685658443,0
48332,0.777910443,1
48333,0.03088638,0
48334,0.087436063,1
48335,0.225293159,1
48336,1.389947131,1
48337,0.004340331,1
48338,0.70072269,1
48339,1.096697172,1
48340,0.107549031,0
48341,0.169302986,1
48342,0.079321111,0
48343,0.053588388,0
48344,0.009778615,1
48345,0.16324327,0
48346,1.095288652,1
48347,0.277629731,0
48348,0.333023381,0
48349,0.070741401,0
48350,1.246824017,1
48351,0.099392916,1
48352,0.937849592,0
48353,0.693662941,1
48354,2.184865972,1
48355,1.733388541,1
48356,1.515067138,1
48357,0.339739181,1
48358,0.006957766,0
48359,0.149807862,0
48360,1.636519313,1
48361,0.065311448,1
48362,0.189815291,1
48363,0.458726782,0
48364,0.028000056,0
48365,0.067529843,0
48366,2.054726446,1
48367,2.844982063,1
48368,0.536708943,0
48369,0.592408971,1
48370,0.655186035,1
48371,0.013852869,0
48372,0.397839649,0
48373,0.73434523,0
48374,2.505343977,1
48375,0.011973482,0
48376,0.976628494,1
48377,0.078681383,0
48378,0.90641506,1
48379,9.69E-05,0
48380,0.038442681,0
48381,0.117280814,1
48382,0.812277273,0
48383,0.106795711,0
48384,0.017935186,0
48385,0.056214969,0
48386,0.5530959,1
48387,0.664910068,1
48388,1.572773632,1
48389,0.502724837,1
48390,0.621708791,1
48391,0.109352511,0
48392,0.154761573,0
48393,0.106535805,0
48394,0.030964472,0
48395,1.206306596,1
48396,2.31925717,1
48397,1.079281122,1
48398,1.49040047,1
48399,0.191906365,1
48400,0.202840379,0
48401,0.835069754,1
48402,0.0174697,1
48403,0.341270599,1
48404,0.127212699,0
48405,0.41754991,0
48406,1.414049678,1
48407,1.174594642,1
48408,0.776345167,1
48409,0.148251223,1
48410,0.119649193,0
48411,0.344289803,1
48412,0.996335554,1
48413,0.122053776,0
48414,0.14224986,1
48415,0.056287542,1
48416,0.067592641,0
48417,0.210238534,0
48418,4.441337526,1
48419,0.377048314,1
48420,0.12953079,0
48421,0.321655069,0
48422,0.288451313,0
48423,0.236383491,1
48424,0.999005874,1
48425,2.421661848,1
48426,0.615830363,1
48427,0.25110731,0
48428,2.858300547,1
48429,0.589273821,1
48430,1.01692947,0
48431,0.042584614,0
48432,0.147715663,0
48433,0.369654259,1
48434,0.093164392,1
48435,0.124188958,0
48436,0.606491129,0
48437,0.881547956,1
48438,1.874512906,1
48439,0.893940004,0
48440,0.254239168,0
48441,0.053450955,0
48442,0.030180626,1
48443,0.228948527,0
48444,0.401058501,0
48445,0.053591947,0
48446,0.326456928,0
48447,4.534408434,1
48448,0.127004788,0
48449,0.287571878,0
48450,0.346720238,1
48451,0.130064252,0
48452,0.043603767,0
48453,0.34684361,0
48454,0.59748595,1
48455,0.218099569,1
48456,0.388360113,0
48457,0.17684334,0
48458,0.01518832,0
48459,0.332198149,1
48460,0.704225844,1
48461,0.157937166,1
48462,0.050696159,0
48463,0.087684227,0
48464,0.081386006,0
48465,0.032981259,0
48466,0.3268575,1
48467,0.02659751,0
48468,0.467738812,0
48469,0.100665354,0
48470,1.306230284,1
48471,1.926521215,1
48472,0.364574469,1
48473,0.842181466,1
48474,0.364702057,0
48475,0.217495318,0
48476,0.174492738,0
48477,0.03686037,1
48478,0.139370255,0
48479,1.568491658,1
48480,0.994517953,0
48481,0.55979315,1
48482,0.137180274,0
48483,0.51891543,1
48484,0.030706165,0
48485,2.67320672,1
48486,0.814908681,1
48487,2.728121214,1
48488,2.486787923,1
48489,0.270422954,0
48490,0.857968614,1
48491,0.178474989,0
48492,0.55551215,0
48493,1.110686933,1
48494,0.145887764,0
48495,0.010760616,0
48496,0.490434279,0
48497,1.368494276,1
48498,1.288470367,1
48499,0.032529148,0
48500,0.175772551,0
48501,0.178702217,0
48502,1.061723252,0
48503,0.222411535,1
48504,0.521646306,0
48505,0.129954491,0
48506,0.210523352,1
48507,1.2600208,1
48508,3.883429384,1
48509,1.295367547,1
48510,0.570756091,0
48511,0.054782222,0
48512,0.229450422,0
48513,0.107720074,1
48514,3.63140051,1
48515,0.104897087,0
48516,0.496913235,0
48517,0.13095109,1
48518,0.464708992,0
48519,2.577341217,1
48520,0.282416975,0
48521,2.633559713,1
48522,1.962015789,1
48523,0.282882067,0
48524,0.020704393,1
48525,0.289682922,1
48526,1.595026737,1
48527,0.897052684,1
48528,0.224166634,0
48529,0.194056326,1
48530,0.014819002,0
48531,0.216331385,0
48532,1.338969182,1
48533,0.236997439,1
48534,0.744762209,1
48535,0.040208732,0
48536,0.018465684,1
48537,0.145420185,1
48538,0.334129572,0
48539,2.45243844,1
48540,0.450576594,0
48541,0.01071537,1
48542,1.774766837,1
48543,0.055639683,0
48544,0.02123299,1
48545,0.249544648,0
48546,1.461403233,1
48547,1.324827775,1
48548,0.270431353,0
48549,1.104187949,1
48550,0.045829665,1
48551,1.731350638,1
48552,0.240789572,0
48553,0.770774056,0
48554,0.603551203,1
48555,1.450010678,1
48556,0.085546436,0
48557,0.839038433,1
48558,0.244445246,1
48559,0.255117398,0
48560,1.978084121,1
48561,0.634757778,1
48562,0.00943766,0
48563,0.830108484,1
48564,0.474855299,1
48565,0.069203013,0
48566,0.026934987,0
48567,0.182726397,0
48568,0.455921893,0
48569,1.943233822,1
48570,0.282488796,0
48571,0.017377629,1
48572,1.735264826,1
48573,0.055901807,0
48574,0.034924544,1
48575,0.698334817,1
48576,1.769884976,1
48577,1.394188774,1
48578,0.070997556,1
48579,0.381346974,0
48580,0.278917033,0
48581,0.033288997,0
48582,0.01001926,1
48583,0.257959587,0
48584,0.0078293,0
48585,0.230210132,0
48586,0.066346083,0
48587,0.07260857,1
48588,0.132227059,0
48589,0.23537776,0
48590,0.436931067,1
48591,0.094519466,0
48592,0.138700174,0
48593,0.091071918,0
48594,0.434269078,1
48595,0.303768509,1
48596,0.034136442,0
48597,2.476792808,1
48598,1.398900287,1
48599,2.895994936,1
48600,0.952616625,1
48601,0.2853815,0
48602,0.693718366,0
48603,0.135599493,0
48604,0.154941882,0
48605,0.217750531,1
48606,0.142949644,1
48607,0.539041795,0
48608,1.351560633,1
48609,0.126140703,0
48610,0.684474239,1
48611,0.167381049,0
48612,0.015706874,0
48613,1.425003493,1
48614,0.011527498,0
48615,0.296536139,0
48616,0.267118455,0
48617,0.277231221,1
48618,0.301650676,0
48619,0.51050837,0
48620,0.195117433,0
48621,0.950529603,0
48622,0.092290614,0
48623,0.562786,0
48624,0.447600495,1
48625,1.076565903,1
48626,0.089605389,0
48627,0.339504526,0
48628,0.376133459,0
48629,0.229308279,1
48630,0.089490597,0
48631,0.065661423,1
48632,0.039543478,1
48633,0.245761647,1
48634,0.808365521,0
48635,0.110488562,0
48636,0.098476498,0
48637,1.52785718,1
48638,0.800956483,1
48639,0.58793353,1
48640,0.437957572,0
48641,0.627396789,0
48642,0.682002915,1
48643,0.250582761,0
48644,0.413141206,0
48645,0.166158696,0
48646,0.014659163,0
48647,0.01322813,0
48648,1.061741103,0
48649,0.669606445,1
48650,0.891397376,1
48651,1.293604004,1
48652,0.65442231,1
48653,0.234782903,0
48654,1.620530819,1
48655,0.056492501,0
48656,0.107202908,0
48657,6.281709798,1
48658,0.563848871,1
48659,0.533302082,1
48660,0.167307782,1
48661,0.203161768,0
48662,0.092064695,1
48663,2.257733257,1
48664,0.068389228,1
48665,0.563584822,1
48666,0.040911044,0
48667,1.478748083,1
48668,0.155148071,0
48669,0.061792857,0
48670,2.464907096,1
48671,0.170108113,1
48672,0.086798792,1
48673,0.222524788,1
48674,0.223891855,0
48675,0.296050217,1
48676,0.071908623,0
48677,1.081976768,1
48678,0.154943139,0
48679,0.175139217,1
48680,0.561112613,0
48681,1.010325289,1
48682,0.001840638,0
48683,0.342545158,1
48684,0.058710411,0
48685,2.456889596,1
48686,0.028777709,0
48687,0.140703315,1
48688,0.655834047,1
48689,0.537469274,1
48690,0.012850895,0
48691,0.692892973,0
48692,0.05148195,0
48693,0.330495678,0
48694,0.729062349,1
48695,0.227810123,1
48696,0.63444644,0
48697,0.126442665,0
48698,1.627727007,1
48699,0.02590491,0
48700,0.352610812,1
48701,0.087994166,0
48702,2.56434266,1
48703,1.502204642,1
48704,0.112000189,1
48705,1.812993197,1
48706,2.067318062,1
48707,0.749414149,0
48708,0.90861475,0
48709,0.010580068,0
48710,0.338302192,0
48711,0.062875131,0
48712,0.0129813,0
48713,0.070350042,0
48714,0.03961666,0
48715,0.07826562,1
48716,0.159118598,0
48717,0.361268613,1
48718,0.018200669,0
48719,0.531897811,1
48720,0.037788838,0
48721,0.076816438,1
48722,0.337513065,1
48723,0.214701734,0
48724,0.590043986,0
48725,0.119407388,0
48726,0.239688045,0
48727,0.049995525,1
48728,1.884430412,1
48729,2.489022066,1
48730,0.173773712,0
48731,0.241867814,1
48732,0.067838096,0
48733,0.138712882,0
48734,0.168135418,0
48735,0.961744741,1
48736,2.824980518,1
48737,2.503335511,1
48738,0.075170808,0
48739,0.432813866,0
48740,1.182683673,1
48741,0.002118276,0
48742,0.921005804,1
48743,0.262674278,0
48744,0.344272216,1
48745,0.156774989,0
48746,0.164205427,1
48747,1.069257385,1
48748,0.726119523,1
48749,0.018814953,0
48750,0.083029784,0
48751,0.044872989,1
48752,0.072041582,1
48753,0.161351147,0
48754,0.364870448,0
48755,3.386657983,1
48756,0.088559408,0
48757,0.261376815,1
48758,0.116761671,0
48759,0.409704548,0
48760,0.017959372,0
48761,0.885923165,1
48762,0.146925106,0
48763,0.370156933,0
48764,0.00433747,0
48765,0.192365962,0
48766,2.216738343,1
48767,0.019571841,0
48768,0.240791716,1
48769,0.499395439,0
48770,0.833559198,1
48771,0.172193473,1
48772,0.064546129,0
48773,0.024585991,0
48774,0.215525541,0
48775,1.741652692,1
48776,0.057327802,1
48777,0.144406899,0
48778,0.025939609,0
48779,0.042966187,0
48780,0.435650325,0
48781,0.088969237,0
48782,0.206332611,0
48783,0.361280819,1
48784,0.123981098,0
48785,2.264106999,1
48786,1.7133555,1
48787,0.049354261,0
48788,0.264005421,1
48789,0.000898728,0
48790,0.282414399,1
48791,1.697004989,1
48792,0.169525952,1
48793,0.148904863,1
48794,0.831651766,1
48795,1.188688179,1
48796,0.144093502,0
48797,1.216774208,1
48798,0.022906818,0
48799,0.161216486,1
48800,0.725402627,1
48801,0.210948736,0
48802,0.358225555,1
48803,0.878952085,1
48804,0.295891613,1
48805,0.862871688,1
48806,1.316427353,1
48807,0.794680189,1
48808,0.663050186,0
48809,2.490144557,1
48810,0.840989349,1
48811,0.036127986,0
48812,0.121455262,0
48813,0.136101046,0
48814,0.359651655,1
48815,0.077320597,1
48816,0.065518639,0
48817,0.146616141,1
48818,0.080206215,0
48819,0.079131241,0
48820,0.391890074,0
48821,0.994373147,1
48822,0.082718209,0
48823,0.265221955,0
48824,1.267741987,1
48825,0.263568891,0
48826,0.193882297,0
48827,0.730139091,1
48828,2.117471414,1
48829,0.039975386,0
48830,2.009178401,1
48831,1.851460778,1
48832,1.26631597,1
48833,0.367723675,0
48834,0.478438274,1
48835,0.326736102,0
48836,0.075339861,0
48837,0.480265456,0
48838,0.178550767,0
48839,0.082954083,0
48840,0.029984539,0
48841,1.194402778,1
48842,0.091248376,0
48843,4.521318046,1
48844,0.993738853,1
48845,2.399812588,1
48846,0.479384904,1
48847,0.067622883,0
48848,0.049585098,0
48849,0.021755111,0
48850,0.029586345,0
48851,1.162889053,1
48852,0.293506199,0
48853,0.618548448,1
48854,0.090722908,0
48855,0.822848315,1
48856,0.093797848,0
48857,0.105595313,0
48858,2.976023507,1
48859,0.605436972,0
48860,0.558411796,1
48861,0.368850696,0
48862,0.102860361,0
48863,0.178063883,0
48864,0.390744847,0
48865,1.175738654,1
48866,0.145192424,0
48867,0.172456148,0
48868,0.09184748,1
48869,0.141770565,1
48870,0.030216553,0
48871,0.636681162,1
48872,0.073066043,0
48873,0.111698834,0
48874,0.056428505,0
48875,0.301931611,1
48876,0.09552557,1
48877,0.633694809,1
48878,0.080911925,0
48879,0.019213153,1
48880,0.476267702,0
48881,0.111374018,1
48882,0.30758911,0
48883,0.24431883,0
48884,0.07805759,0
48885,0.026936006,0
48886,0.031768731,0
48887,0.225666316,1
48888,0.34642482,0
48889,0.312515151,1
48890,0.124606227,0
48891,0.274550174,0
48892,2.521734933,1
48893,0.174625299,0
48894,0.219362232,1
48895,0.77993673,0
48896,0.04124886,0
48897,0.882941074,1
48898,0.523769387,0
48899,0.810777721,1
48900,2.091397636,1
48901,0.250037057,0
48902,0.028937994,0
48903,1.17046898,1
48904,0.065039896,0
48905,0.107873065,0
48906,1.028079379,1
48907,0.064492651,0
48908,0.030807228,0
48909,0.230382844,1
48910,0.479163549,0
48911,3.909797851,1
48912,0.229271324,1
48913,0.289354698,0
48914,0.011077086,0
48915,0.697786838,1
48916,1.213652725,1
48917,0.271387249,1
48918,0.07754976,0
48919,5.090988264,1
48920,0.554878451,0
48921,0.026177948,1
48922,0.059104612,1
48923,0.487643935,1
48924,0.283555736,0
48925,2.340490383,1
48926,0.005754466,0
48927,0.170464515,0
48928,0.853122158,1
48929,0.625556449,1
48930,0.134081969,0
48931,0.35930979,1
48932,0.207912535,1
48933,0.169301587,0
48934,1.888973563,1
48935,0.188706407,0
48936,2.266382841,1
48937,1.044551743,1
48938,0.022060637,0
48939,0.370982112,0
48940,0.003460726,0
48941,1.34032723,1
48942,1.449205718,1
48943,0.204175285,0
48944,1.825257054,1
48945,0.344074164,1
48946,1.092783548,1
48947,0.225212374,0
48948,0.22926195,0
48949,0.191701018,0
48950,0.385083874,1
48951,1.975296397,1
48952,1.296164788,1
48953,0.069625887,1
48954,0.540273321,1
48955,2.264781265,1
48956,0.031266855,1
48957,0.049099768,0
48958,0.605535207,1
48959,1.342371616,1
48960,0.412089531,0
48961,0.183683785,0
48962,0.051746701,1
48963,0.005611631,0
48964,0.114501138,1
48965,0.614971425,1
48966,0.290961037,1
48967,1.370873308,1
48968,1.332706569,1
48969,0.346712557,1
48970,0.075425781,0
48971,0.024023961,0
48972,0.890636763,0
48973,3.213235543,1
48974,0.507839681,1
48975,0.119356454,1
48976,0.64640414,0
48977,0.074904881,0
48978,0.102595744,0
48979,0.032079894,1
48980,0.094283658,0
48981,1.393368372,1
48982,0.138492016,1
48983,0.970828089,1
48984,3.157436644,1
48985,0.021314827,0
48986,0.328361936,1
48987,0.19962727,0
48988,0.449968802,0
48989,0.21648605,0
48990,2.260422686,1
48991,0.290595622,1
48992,0.052795278,1
48993,0.223862189,0
48994,0.815213243,1
48995,0.308027926,1
48996,0.064807651,1
48997,0.945026563,1
48998,0.649729649,1
48999,0.013194583,0
49000,0.005882654,0
49001,0.849738368,1
49002,0.003101139,0
49003,0.746559357,1
49004,0.445409762,0
49005,0.053577965,0
49006,0.062804202,1
49007,0.185593445,0
49008,0.735798025,1
49009,0.136895289,0
49010,0.065722396,0
49011,0.442974896,1
49012,0.472086448,0
49013,1.247153812,0
49014,0.423556445,0
49015,0.056061214,0
49016,0.232966951,0
49017,0.792117288,1
49018,0.109389034,0
49019,0.072030891,0
49020,0.23355079,1
49021,2.927853453,1
49022,1.46927735,1
49023,0.20318408,1
49024,0.248470381,0
49025,0.150266735,1
49026,0.376967804,1
49027,0.725235286,1
49028,0.114862024,0
49029,1.372654504,1
49030,1.950335096,1
49031,0.052862865,0
49032,1.513522305,1
49033,0.015745515,0
49034,0.316567687,0
49035,0.164382634,1
49036,0.220800684,0
49037,0.529401365,1
49038,1.196430204,1
49039,0.339521382,1
49040,0.06321257,0
49041,0.222783853,0
49042,0.213943954,1
49043,0.244865564,0
49044,2.412367847,1
49045,4.336190484,1
49046,0.025442286,0
49047,5.150623819,1
49048,0.160686485,0
49049,0.193477234,1
49050,0.023195704,0
49051,1.977820942,1
49052,0.399607285,1
49053,0.206001835,0
49054,0.085706744,0
49055,0.349373424,1
49056,1.578385551,1
49057,0.158921484,0
49058,0.027513446,0
49059,0.709950013,0
49060,0.800033195,0
49061,0.026464577,0
49062,0.105197526,0
49063,1.952129699,1
49064,0.561999646,1
49065,0.40344854,0
49066,0.501071178,0
49067,0.215151584,0
49068,0.319777574,0
49069,0.309546652,0
49070,0.001038975,0
49071,0.164367998,0
49072,0.025275132,0
49073,0.321959563,0
49074,2.057409755,1
49075,0.30843979,0
49076,0.068675098,0
49077,0.194595247,0
49078,0.236597072,0
49079,1.267259721,0
49080,0.403298439,0
49081,0.311034861,0
49082,0.142259648,1
49083,2.471264074,1
49084,0.499152346,1
49085,0.46579856,1
49086,1.056311725,1
49087,0.253373529,0
49088,0.161803483,1
49089,0.180969552,0
49090,2.06475888,1
49091,1.605508053,1
49092,0.315867639,1
49093,1.903699563,1
49094,0.057784372,0
49095,0.239412599,0
49096,0.179440642,0
49097,0.264513061,0
49098,0.716077715,1
49099,0.682372038,1
49100,0.327257413,0
49101,0.177937357,0
49102,0.173887628,1
49103,0.001305532,1
